maakunta;peat_type;year;roll_T
1;1;1990;11.8697222222222
1;1;1991;11.8458620689655
1;1;1992;11.8836590038314
1;1;1993;11.8089846743295
1;1;1994;11.809683908046
1;1;1995;11.8569636015326
1;1;1996;11.8482662835249
1;1;1997;11.8385632183908
1;1;1998;11.8497892720307
1;1;1999;11.8811973180077
1;1;2000;11.8895593869732
1;1;2001;11.9392049808429
1;1;2002;11.9309674329502
1;1;2003;11.9415229885057
1;1;2004;11.9588697318008
1;1;2005;11.9624521072797
1;1;2006;12.0748850574713
1;1;2007;12.1336685823755
1;1;2008;12.1776245210728
1;1;2009;12.1939367816092
1;1;2010;12.2436877394636
1;1;2011;12.3115134099617
1;1;2012;12.3412068965517
1;1;2013;12.376245210728
1;1;2014;12.3991570881226
1;1;2015;12.4040804597701
1;1;2016;12.4434482758621
1;1;2017;12.4709003831418
1;1;2018;12.5086015325671
1;1;2019;12.5114559386973
1;1;2020;12.5646551724138
1;1;2021;12.6286302681992
1;2;1990;11.7519642857143
1;2;1991;11.7260317460317
1;2;1992;11.7668551587302
1;2;1993;11.6974603174603
1;2;1994;11.699871031746
1;2;1995;11.7444146825397
1;2;1996;11.7355555555556
1;2;1997;11.7330952380952
1;2;1998;11.744871031746
1;2;1999;11.7736805555556
1;2;2000;11.7839384920635
1;2;2001;11.8363293650794
1;2;2002;11.8333234126984
1;2;2003;11.8446031746032
1;2;2004;11.8623214285714
1;2;2005;11.8658035714286
1;2;2006;11.976001984127
1;2;2007;12.036001984127
1;2;2008;12.0816765873016
1;2;2009;12.0994146825397
1;2;2010;12.1432738095238
1;2;2011;12.2094246031746
1;2;2012;12.2344246031746
1;2;2013;12.2679761904762
1;2;2014;12.2910317460317
1;2;2015;12.2956150793651
1;2;2016;12.336994047619
1;2;2017;12.3693253968254
1;2;2018;12.4122817460317
1;2;2019;12.418373015873
1;2;2020;12.4727777777778
1;2;2021;12.5397321428571
1;4;1990;11.6446360153257
1;4;1991;11.6199042145594
1;4;1992;11.6589846743295
1;4;1993;11.5810344827586
1;4;1994;11.5791570881226
1;4;1995;11.626724137931
1;4;1996;11.6157279693487
1;4;1997;11.6037931034483
1;4;1998;11.6143295019157
1;4;1999;11.6425478927203
1;4;2000;11.6500574712644
1;4;2001;11.6970498084291
1;4;2002;11.687183908046
1;4;2003;11.6994061302682
1;4;2004;11.7169540229885
1;4;2005;11.7205555555556
1;4;2006;11.8356130268199
1;4;2007;11.8942720306513
1;4;2008;11.9353639846743
1;4;2009;11.9491954022988
1;4;2010;11.9989846743295
1;4;2011;12.0669731800766
1;4;2012;12.0956513409962
1;4;2013;12.1307662835249
1;4;2014;12.1540421455939
1;4;2015;12.1565134099617
1;4;2016;12.196245210728
1;4;2017;12.2249233716475
1;4;2018;12.2652490421456
1;4;2019;12.2704214559387
1;4;2020;12.3264367816092
1;4;2021;12.3955747126437
1;6;1990;11.7311695906433
1;6;1991;11.7083918128655
1;6;1992;11.7454385964912
1;6;1993;11.664649122807
1;6;1994;11.6614619883041
1;6;1995;11.710701754386
1;6;1996;11.6988888888889
1;6;1997;11.6868128654971
1;6;1998;11.6980701754386
1;6;1999;11.7304385964912
1;6;2000;11.7391520467836
1;6;2001;11.7889766081871
1;6;2002;11.780701754386
1;6;2003;11.7958187134503
1;6;2004;11.8147660818713
1;6;2005;11.8204385964912
1;6;2006;11.9391812865497
1;6;2007;11.9998538011696
1;6;2008;12.0437426900585
1;6;2009;12.0592105263158
1;6;2010;12.1147368421053
1;6;2011;12.1852923976608
1;6;2012;12.217865497076
1;6;2013;12.2552923976608
1;6;2014;12.2783625730994
1;6;2015;12.2827777777778
1;6;2016;12.3210526315789
1;6;2017;12.3442397660819
1;6;2018;12.379649122807
1;6;2019;12.380730994152
1;6;2020;12.4334795321637
1;6;2021;12.498216374269
2;1;1990;11.6964030131827
2;1;1991;11.6652730696799
2;1;1992;11.7039924670433
2;1;1993;11.6321374764595
2;1;1994;11.631384180791
2;1;1995;11.6720056497175
2;1;1996;11.6618644067797
2;1;1997;11.6698964218456
2;1;1998;11.6775235404896
2;1;1999;11.6978907721281
2;1;2000;11.7019397363465
2;1;2001;11.7486723163842
2;1;2002;11.7506308851224
2;1;2003;11.7706685499058
2;1;2004;11.7901600753296
2;1;2005;11.7959133709981
2;1;2006;11.9053107344633
2;1;2007;11.9693126177024
2;1;2008;12.0116572504708
2;1;2009;12.0307438794727
2;1;2010;12.0663465160075
2;1;2011;12.1356026365348
2;1;2012;12.1602919020716
2;1;2013;12.1980037664783
2;1;2014;12.2271751412429
2;1;2015;12.2349246704331
2;1;2016;12.2779943502825
2;1;2017;12.3166195856874
2;1;2018;12.3674387947269
2;1;2019;12.3786534839925
2;1;2020;12.4354990583804
2;1;2021;12.506581920904
2;2;1990;11.728699845679
2;2;1991;11.6967013888889
2;2;1992;11.7361689814815
2;2;1993;11.6637268518519
2;2;1994;11.6634529320988
2;2;1995;11.7055594135802
2;2;1996;11.6958603395062
2;2;1997;11.703074845679
2;2;1998;11.7117631172839
2;2;1999;11.7315084876543
2;2;2000;11.7345756172839
2;2;2001;11.7816435185185
2;2;2002;11.7824884259259
2;2;2003;11.8045524691358
2;2;2004;11.8244212962963
2;2;2005;11.8294945987654
2;2;2006;11.9393711419753
2;2;2007;12.0013078703704
2;2;2008;12.0424112654321
2;2;2009;12.058024691358
2;2;2010;12.0924807098765
2;2;2011;12.1581674382716
2;2;2012;12.1803858024691
2;2;2013;12.2162808641975
2;2;2014;12.2428163580247
2;2;2015;12.2446913580247
2;2;2016;12.2841666666667
2;2;2017;12.3203780864198
2;2;2018;12.368800154321
2;2;2019;12.3784027777778
2;2;2020;12.4330169753086
2;2;2021;12.5044560185185
2;4;1990;11.6860960960961
2;4;1991;11.655960960961
2;4;1992;11.6957657657658
2;4;1993;11.6240990990991
2;4;1994;11.6242492492492
2;4;1995;11.6677627627628
2;4;1996;11.6591441441441
2;4;1997;11.6643693693694
2;4;1998;11.6737237237237
2;4;1999;11.6931831831832
2;4;2000;11.6953453453453
2;4;2001;11.7412312312312
2;4;2002;11.7412462462462
2;4;2003;11.7626126126126
2;4;2004;11.7821171171171
2;4;2005;11.7886786786787
2;4;2006;11.8981531531532
2;4;2007;11.9592642642643
2;4;2008;11.9975225225225
2;4;2009;12.0111561561562
2;4;2010;12.0452852852853
2;4;2011;12.1106006006006
2;4;2012;12.1334834834835
2;4;2013;12.1692342342342
2;4;2014;12.1962612612613
2;4;2015;12.1977927927928
2;4;2016;12.2362612612613
2;4;2017;12.2713813813814
2;4;2018;12.3193993993994
2;4;2019;12.3266816816817
2;4;2020;12.3802402402402
2;4;2021;12.4493393393393
2;6;1990;11.6223640661939
2;6;1991;11.5917494089835
2;6;1992;11.6309101654846
2;6;1993;11.5578368794326
2;6;1994;11.5576122931442
2;6;1995;11.6002245862884
2;6;1996;11.5912765957447
2;6;1997;11.5970921985816
2;6;1998;11.6067966903073
2;6;1999;11.6255437352246
2;6;2000;11.6283569739953
2;6;2001;11.674621749409
2;6;2002;11.6734042553192
2;6;2003;11.6957210401891
2;6;2004;11.7146926713948
2;6;2005;11.722706855792
2;6;2006;11.8337943262411
2;6;2007;11.8941725768322
2;6;2008;11.9327541371158
2;6;2009;11.9464775413712
2;6;2010;11.9812411347518
2;6;2011;12.0457328605201
2;6;2012;12.0687943262411
2;6;2013;12.1049763593381
2;6;2014;12.131524822695
2;6;2015;12.1320449172577
2;6;2016;12.1701300236407
2;6;2017;12.2035224586288
2;6;2018;12.2511111111111
2;6;2019;12.2594680851064
2;6;2020;12.3140661938534
2;6;2021;12.385756501182
2;7;1990;11.6627777777778
2;7;1991;11.63
2;7;1992;11.6668518518519
2;7;1993;11.5924074074074
2;7;1994;11.5888888888889
2;7;1995;11.6257407407407
2;7;1996;11.6146296296296
2;7;1997;11.6185185185185
2;7;1998;11.6237037037037
2;7;1999;11.6364814814815
2;7;2000;11.6353703703704
2;7;2001;11.6796296296296
2;7;2002;11.6801851851852
2;7;2003;11.6994444444444
2;7;2004;11.7174074074074
2;7;2005;11.7259259259259
2;7;2006;11.8362962962963
2;7;2007;11.897962962963
2;7;2008;11.9340740740741
2;7;2009;11.9485185185185
2;7;2010;11.9798148148148
2;7;2011;12.0472222222222
2;7;2012;12.0733333333333
2;7;2013;12.1107407407407
2;7;2014;12.1401851851852
2;7;2015;12.147037037037
2;7;2016;12.187962962963
2;7;2017;12.2253703703704
2;7;2018;12.2753703703704
2;7;2019;12.2864814814815
2;7;2020;12.342962962963
2;7;2021;12.4138888888889
4;1;1990;11.2615590442879
4;1;1991;11.2296253092646
4;1;1992;11.2560756603272
4;1;1993;11.185742805804
4;1;1994;11.1860105393903
4;1;1995;11.2226310422242
4;1;1996;11.2139134363853
4;1;1997;11.2233271487722
4;1;1998;11.2408093886932
4;1;1999;11.2527454500791
4;1;2000;11.2587080274418
4;1;2001;11.301965396983
4;1;2002;11.2994646660068
4;1;2003;11.3164790852353
4;1;2004;11.3324658738518
4;1;2005;11.3509150808748
4;1;2006;11.4593399412685
4;1;2007;11.519422888031
4;1;2008;11.5489152251288
4;1;2009;11.5664673740873
4;1;2010;11.5973718134833
4;1;2011;11.6726545804836
4;1;2012;11.6981366339849
4;1;2013;11.7414979707694
4;1;2014;11.7711096391981
4;1;2015;11.7808953869708
4;1;2016;11.8238048685747
4;1;2017;11.8531876497235
4;1;2018;11.9061412317835
4;1;2019;11.91384869828
4;1;2020;11.9704358758255
4;1;2021;12.0395543810292
4;2;1990;11.2417159111675
4;2;1991;11.2077133250668
4;2;1992;11.2340058972294
4;2;1993;11.1618484078599
4;2;1994;11.1600991626465
4;2;1995;11.1952633938025
4;2;1996;11.185698882273
4;2;1997;11.1924604421916
4;2;1998;11.2077266348454
4;2;1999;11.2180684895102
4;2;2000;11.2223433670462
4;2;2001;11.2652397136995
4;2;2002;11.2631861391672
4;2;2003;11.2788718107948
4;2;2004;11.294013786442
4;2;2005;11.3114527383023
4;2;2006;11.4209523585501
4;2;2007;11.481214093383
4;2;2008;11.5117019564745
4;2;2009;11.5274642963851
4;2;2010;11.5574097642294
4;2;2011;11.6315106215156
4;2;2012;11.6576467112232
4;2;2013;11.6998870803197
4;2;2014;11.7283914330046
4;2;2015;11.7391142161352
4;2;2016;11.780651716037
4;2;2017;11.8098970768214
4;2;2018;11.860750203589
4;2;2019;11.8678635935441
4;2;2020;11.9247348959897
4;2;2021;11.9933736641384
4;4;1990;10.8988073735248
4;4;1991;10.8633457977471
4;4;1992;10.8865677399809
4;4;1993;10.8119205785068
4;4;1994;10.8098120871121
4;4;1995;10.8429473277018
4;4;1996;10.8344708048812
4;4;1997;10.8411209319726
4;4;1998;10.8582468026843
4;4;1999;10.8640293762998
4;4;2000;10.8707388168577
4;4;2001;10.91415483005
4;4;2002;10.9106784918742
4;4;2003;10.9301599140451
4;4;2004;10.9457054530183
4;4;2005;10.9667451212979
4;4;2006;11.0748960988738
4;4;2007;11.1322115008587
4;4;2008;11.1586800773557
4;4;2009;11.1720949021077
4;4;2010;11.2004714003312
4;4;2011;11.2739022390367
4;4;2012;11.2984101853603
4;4;2013;11.3391737078973
4;4;2014;11.363370842167
4;4;2015;11.3719562971799
4;4;2016;11.4103388402227
4;4;2017;11.431416568359
4;4;2018;11.4792760965055
4;4;2019;11.4823554543267
4;4;2020;11.5372716629066
4;4;2021;11.603660488904
4;6;1990;11.0393302866584
4;6;1991;11.0049308881836
4;6;1992;11.0298946131106
4;6;1993;10.9565268191184
4;6;1994;10.9545510083497
4;6;1995;10.9888996708057
4;6;1996;10.9800075497875
4;6;1997;10.9868091185403
4;6;1998;11.0031314126329
4;6;1999;11.0108556491341
4;6;2000;11.0167593669686
4;6;2001;11.0601571326515
4;6;2002;11.0576104818106
4;6;2003;11.0757230312988
4;6;2004;11.09114548639
4;6;2005;11.1105526713142
4;6;2006;11.2191064841198
4;6;2007;11.2775567444782
4;6;2008;11.3058822388027
4;6;2009;11.3204000505678
4;6;2010;11.3495039423156
4;6;2011;11.4230108152035
4;6;2012;11.4480298830287
4;6;2013;11.4893555111714
4;6;2014;11.5151585645484
4;6;2015;11.5243470222607
4;6;2016;11.5638012156527
4;6;2017;11.5883383086788
4;6;2018;11.6374034052799
4;6;2019;11.6420217507986
4;6;2020;11.6976980134898
4;6;2021;11.7649597205275
4;7;1990;10.9943445348111
4;7;1991;10.9615311418329
4;7;1992;10.987275437165
4;7;1993;10.9157565631874
4;7;1994;10.916979851787
4;7;1995;10.9519264289864
4;7;1996;10.9438708734308
4;7;1997;10.9511874655413
4;7;1998;10.9676475848311
4;7;1999;10.9735396728523
4;7;2000;10.9808918801633
4;7;2001;11.0245795535625
4;7;2002;11.0231319099858
4;7;2003;11.0412515521164
4;7;2004;11.05688366996
4;7;2005;11.0767180696708
4;7;2006;11.1822558176261
4;7;2007;11.2402401427808
4;7;2008;11.2675923500918
4;7;2009;11.2840221860683
4;7;2010;11.314287488133
4;7;2011;11.391491902755
4;7;2012;11.4157885545104
4;7;2013;11.4589028647539
4;7;2014;11.4866681668186
4;7;2015;11.4977027156416
4;7;2016;11.5395225068844
4;7;2017;11.5637301206387
4;7;2018;11.6148287560368
4;7;2019;11.6186107993243
4;7;2020;11.6763173467012
4;7;2021;11.7434380552092
5;1;1990;11.3544444444444
5;1;1991;11.3270094562648
5;1;1992;11.3643735224586
5;1;1993;11.2835933806147
5;1;1994;11.2800354609929
5;1;1995;11.3248463356974
5;1;1996;11.3136761229314
5;1;1997;11.3026713947991
5;1;1998;11.3117257683215
5;1;1999;11.331170212766
5;1;2000;11.3346926713948
5;1;2001;11.3787115839243
5;1;2002;11.3677777777778
5;1;2003;11.3874704491726
5;1;2004;11.4026241134752
5;1;2005;11.4113356973995
5;1;2006;11.5260165484634
5;1;2007;11.5834397163121
5;1;2008;11.6191843971631
5;1;2009;11.6266193853428
5;1;2010;11.6748345153664
5;1;2011;11.7373640661939
5;1;2012;11.763841607565
5;1;2013;11.7955791962175
5;1;2014;11.8159101654846
5;1;2015;11.8149645390071
5;1;2016;11.8471867612293
5;1;2017;11.8695744680851
5;1;2018;11.9113002364066
5;1;2019;11.9093735224586
5;1;2020;11.9667494089834
5;1;2021;12.038073286052
5;2;1990;11.3483503401361
5;2;1991;11.320164399093
5;2;1992;11.3574886621315
5;2;1993;11.2762811791383
5;2;1994;11.2706575963719
5;2;1995;11.3139909297052
5;2;1996;11.3017176870748
5;2;1997;11.2883503401361
5;2;1998;11.2957596371882
5;2;1999;11.3127267573696
5;2;2000;11.3146882086168
5;2;2001;11.3568650793651
5;2;2002;11.3450623582766
5;2;2003;11.3643537414966
5;2;2004;11.379410430839
5;2;2005;11.3883503401361
5;2;2006;11.5046655328798
5;2;2007;11.5632936507936
5;2;2008;11.6001927437642
5;2;2009;11.6087301587302
5;2;2010;11.6575056689342
5;2;2011;11.7201984126984
5;2;2012;11.7468027210884
5;2;2013;11.7787925170068
5;2;2014;11.7996371882086
5;2;2015;11.7995975056689
5;2;2016;11.8322959183673
5;2;2017;11.8550907029478
5;2;2018;11.8977040816327
5;2;2019;11.8960034013605
5;2;2020;11.9529648526077
5;2;2021;12.0235487528345
5;4;1990;11.3004882154882
5;4;1991;11.2719191919192
5;4;1992;11.3089225589226
5;4;1993;11.226936026936
5;4;1994;11.2210437710438
5;4;1995;11.2635858585859
5;4;1996;11.2509595959596
5;4;1997;11.2367676767677
5;4;1998;11.243265993266
5;4;1999;11.2589730639731
5;4;2000;11.2608417508418
5;4;2001;11.3031313131313
5;4;2002;11.2910774410774
5;4;2003;11.3106060606061
5;4;2004;11.3253535353535
5;4;2005;11.3342929292929
5;4;2006;11.44867003367
5;4;2007;11.5055723905724
5;4;2008;11.5405218855219
5;4;2009;11.5470707070707
5;4;2010;11.5946127946128
5;4;2011;11.6563636363636
5;4;2012;11.6821043771044
5;4;2013;11.7129292929293
5;4;2014;11.7322222222222
5;4;2015;11.7301178451178
5;4;2016;11.7615656565657
5;4;2017;11.7830134680135
5;4;2018;11.8239562289562
5;4;2019;11.8210269360269
5;4;2020;11.8787373737374
5;4;2021;11.9509932659933
5;6;1990;11.397601010101
5;6;1991;11.3718939393939
5;6;1992;11.4105808080808
5;6;1993;11.3292929292929
5;6;1994;11.3230808080808
5;6;1995;11.3682323232323
5;6;1996;11.3562121212121
5;6;1997;11.3438888888889
5;6;1998;11.3523737373737
5;6;1999;11.3712878787879
5;6;2000;11.3730303030303
5;6;2001;11.4151515151515
5;6;2002;11.4029797979798
5;6;2003;11.4216414141414
5;6;2004;11.4367171717172
5;6;2005;11.4445202020202
5;6;2006;11.5614141414141
5;6;2007;11.6199242424242
5;6;2008;11.6568181818182
5;6;2009;11.6659848484848
5;6;2010;11.7155303030303
5;6;2011;11.780101010101
5;6;2012;11.8083333333333
5;6;2013;11.8425
5;6;2014;11.864898989899
5;6;2015;11.8645707070707
5;6;2016;11.8983838383838
5;6;2017;11.9215909090909
5;6;2018;11.9617929292929
5;6;2019;11.9602525252525
5;6;2020;12.0152777777778
5;6;2021;12.085202020202
6;1;1990;11.0216644818297
6;1;1991;10.9893266075427
6;1;1992;11.0183741661521
6;1;1993;10.9434490829829
6;1;1994;10.9407694493404
6;1;1995;10.9784464755147
6;1;1996;10.9674984928389
6;1;1997;10.9644972185686
6;1;1998;10.9796330193327
6;1;1999;10.9925980104235
6;1;2000;11.0018839045968
6;1;2001;11.0481001712968
6;1;2002;11.0412477294863
6;1;2003;11.0647467473238
6;1;2004;11.0804083127112
6;1;2005;11.0983223971385
6;1;2006;11.2086858428308
6;1;2007;11.2641723584586
6;1;2008;11.2867516849934
6;1;2009;11.2939673369276
6;1;2010;11.3302396357495
6;1;2011;11.3952716410532
6;1;2012;11.4206819925107
6;1;2013;11.4550727967138
6;1;2014;11.4754163806746
6;1;2015;11.4784385898371
6;1;2016;11.5124929923815
6;1;2017;11.5333985827365
6;1;2018;11.5823064657931
6;1;2019;11.5826337311045
6;1;2020;11.6421790565922
6;1;2021;11.7123163302738
6;2;1990;10.8838380529366
6;2;1991;10.848879482174
6;2;1992;10.8756155622061
6;2;1993;10.7977564273927
6;2;1994;10.7932267464781
6;2;1995;10.8284116788886
6;2;1996;10.8157309895352
6;2;1997;10.8116601037326
6;2;1998;10.8283945027957
6;2;1999;10.8387245284926
6;2;2000;10.8472082201348
6;2;2001;10.8927802184543
6;2;2002;10.8819151404513
6;2;2003;10.9039813226871
6;2;2004;10.9179398340295
6;2;2005;10.9354049667285
6;2;2006;11.0438350233427
6;2;2007;11.098607480632
6;2;2008;11.1191009809059
6;2;2009;11.1250128425037
6;2;2010;11.1593306166778
6;2;2011;11.2231280351411
6;2;2012;11.2488667034733
6;2;2013;11.2825029525505
6;2;2014;11.3013002649489
6;2;2015;11.3035993829362
6;2;2016;11.3364067288717
6;2;2017;11.3549024489562
6;2;2018;11.4027292103151
6;2;2019;11.4018343989734
6;2;2020;11.4597540882901
6;2;2021;11.5289005016605
6;4;1990;10.6904015408542
6;4;1991;10.6519593899262
6;4;1992;10.6754146681459
6;4;1993;10.5933799661517
6;4;1994;10.5855723724265
6;4;1995;10.6165836351914
6;4;1996;10.6015412651114
6;4;1997;10.5970249752973
6;4;1998;10.6144677530523
6;4;1999;10.6193257503528
6;4;2000;10.6262482420748
6;4;2001;10.670693799288
6;4;2002;10.6570190507371
6;4;2003;10.6799027506352
6;4;2004;10.6920311512455
6;4;2005;10.7096079562715
6;4;2006;10.8155502469702
6;4;2007;10.8693682897056
6;4;2008;10.8868171344895
6;4;2009;10.8907158634509
6;4;2010;10.9213346841742
6;4;2011;10.9839865807315
6;4;2012;11.0097035430515
6;4;2013;11.0426729493624
6;4;2014;11.0596570290049
6;4;2015;11.0609446812848
6;4;2016;11.0922441169353
6;4;2017;11.1073858717078
6;4;2018;11.1538781232672
6;4;2019;11.1518616782568
6;4;2020;11.2073298912098
6;4;2021;11.2755077350075
6;6;1990;10.6957972806921
6;6;1991;10.657180914648
6;6;1992;10.6802973153539
6;6;1993;10.5978525313293
6;6;1994;10.5895778915963
6;6;1995;10.6200913956084
6;6;1996;10.6046639825877
6;6;1997;10.6002150966059
6;6;1998;10.6172422061996
6;6;1999;10.6211871462024
6;6;2000;10.6275202018216
6;6;2001;10.6713387669339
6;6;2002;10.6574487107838
6;6;2003;10.6803714319671
6;6;2004;10.6924034968269
6;6;2005;10.7098583767721
6;6;2006;10.815418731196
6;6;2007;10.8689710620522
6;6;2008;10.8860551949692
6;6;2009;10.8898312403939
6;6;2010;10.9199284706252
6;6;2011;10.9823605390351
6;6;2012;11.0077135706474
6;6;2013;11.0404386064591
6;6;2014;11.0570799755018
6;6;2015;11.0579798649833
6;6;2016;11.0889950646906
6;6;2017;11.103562894921
6;6;2018;11.1493449808404
6;6;2019;11.1466390514314
6;6;2020;11.2014378487313
6;6;2021;11.2693327982815
6;7;1990;10.6829829944593
6;7;1991;10.643657667993
6;7;1992;10.6657433075416
6;7;1993;10.5815340240996
6;7;1994;10.5720865047015
6;7;1995;10.5994247699481
6;7;1996;10.5830682280099
6;7;1997;10.5809784685441
6;7;1998;10.5954609173333
6;7;1999;10.5937470214608
6;7;2000;10.5979429601244
6;7;2001;10.6404619622968
6;7;2002;10.6269715066406
6;7;2003;10.6512146745101
6;7;2004;10.6641557245181
6;7;2005;10.6820084660219
6;7;2006;10.7855050715854
6;7;2007;10.8391516046009
6;7;2008;10.8566972963299
6;7;2009;10.8610595821774
6;7;2010;10.8883228836981
6;7;2011;10.9519971512337
6;7;2012;10.9758080014429
6;7;2013;11.0091310649517
6;7;2014;11.0268133393543
6;7;2015;11.0274952077588
6;7;2016;11.0596424662551
6;7;2017;11.0733506182182
6;7;2018;11.1189061737738
